anime_id,title,title_english,source,episodes,score,scored_by,rank,popularity
35305,Kamiusagi Rope x Tokyo Gas,,Original,2,4.79,14,10749,13350
34300,Quanzhi Fashi,QUANZHIFASHI,Novel,12,7.55,15428,1504,1983
35493,Chuukichi wa Kaetta,,Unknown,1,5,5,9896,14176
25077,Bakumatsu Rock: Mystery! Onsen Kaijiken ze yo!!,,Unknown,1,6.12,279,7023,7192
3835,Ai no Gakkou Cuore Monogatari,,Novel,26,6.78,323,4385,7718
16247,Satsujin Kippu wa Heart-iro,,Novel,1,5.62,127,8164,10112
4220,Okon Joururi,,Original,1,5.97,53,7422,10927
2412,Cambrian,,Manga,2,5.86,1238,,5922
31680,Super Lovers,Super Lovers,Manga,10,7.51,30427,1617,1344
11693,Match Uri no Shoujo,The Little Match Girl,Book,1,6.06,74,7209,10890
2785,OZ,,Manga,2,5.52,258,8345,8256
14811,GJ-bu,GJ Club,Light novel,12,7.44,49700,1846,782
29,Zipang,,Manga,26,7.54,4155,1546,3432
36822,Kirakira,kirakira,Original,1,4.53,30,10893,13877
8723,Anime Rakugo Kan,,Unknown,8,5.8,40,9598,9962
12223,s.CRY.ed Alteration II: Quan,,Unknown,1,6.98,654,3653,6003
3896,Inbo,The Sleazy Family (1),Original,3,6.1,1284,,5795
7259,Kenju Giga,Anthropo-Cynical Farce,Original,1,4.99,334,9052,9113
17090,Agigongryong Doolie (2009),Little Dino Dooly (2009),Unknown,26,5.61,38,9547,11323
4177,Bounen no Xamdou,Xam&#039;d: Lost Memories,Original,26,7.77,43433,935,905
9334,Mecha☆Afro-kun,Mecha Afro-kun,Unknown,1,6.05,19,11212,11031
31133,Shounen Sunday CM Gekijou: InuYasha-hen,,Unknown,2,6.16,684,6913,6835
924,Transformers: Choujin Master Force,Transformers Super-God Masterforce,Unknown,47,6.81,829,4296,7006
11703,Code:Breaker,Code:Breaker,Manga,13,6.98,90930,3631,437
25915,Sakura Capusule,,Original,1,6.19,66,6806,9518
2962,Digimon Adventure 02 Movies,Digimon: The Movie,Original,2,7.21,18659,2769,2044
5774,Seitokaichou ni Chuukoku,"Hey, Class President!",Manga,2,7.29,16879,,2104
6554,Kawa no Hikari,,Unknown,1,7.07,393,3309,8322
6797,Docchi ni Suru?,Your Choice!,Unknown,1,5.53,250,8317,9490
28749,Heijoukyou: Yasukerashi Miyako,,Unknown,1,6.14,7,10375,11824
14039,Katayoku no Khronos Gear,,Unknown,1,7.38,26,10792,9126
17423,Pink Lady Monogatari: Eikou no Tenshi-tachi,,Other,33,6.67,6,11767,11542
32697,Ozmafia!!,,Visual novel,12,5.49,4258,8392,3252
35859,Black Jack: Futari no Kuroi Isha - Manner Movie,,Manga,1,6.04,71,7255,10029
9441,Yume-iro Pâtissière SP Professional,,Manga,13,7.77,14188,956,2371
10810,Pucca (2008),,Unknown,13,6.54,1847,5462,5649
2825,Arabian Nights: Sindbad no Bouken (TV),,Book,52,7.25,1825,2600,5617
2215,Kishin Taisen Gigantic Formula,,Original,26,6.94,1592,3782,4828
1029,Omoide Poroporo,Only Yesterday,Manga,1,7.62,27148,1309,1414
29481,Kakinoki Mokkii,,Unknown,1,5.26,108,8751,11114
6947,Uchurei!,,Unknown,12,5.74,396,7921,8331
36296,Hinamatsuri,,Manga,12,8.05,12470,508,1083
12397,Original Video Romance Animation,,Unknown,2,5.22,50,,10580
31223,Phantasy Star Online 2 The Animation,,Game,12,6.46,17818,5770,1685
10552,Akebi no Hana: Maho,,Manga,1,5.77,1068,,6268
9289,Hanasaku Iroha,Hanasaku Iroha: Blossoms for Tomorrow,Original,26,8.01,81989,544,387
34257,Cinderella Girls Gekijou,THE IDOLM@STER CINDERELLA GIRLS Theater,4-koma manga,13,6.59,3206,5239,3658
33010,FLCL Progressive,,Original,6,0,0,,1619
30137,Big Order,,Manga,1,5.98,11876,7384,2385
33588,Shinkyoku no Grimoire The Animation: Unico no Natsuyasumi,,Manga,1,6.46,242,,8472
36092,Alluptoyou,Alluptoyou,Original,1,5.03,57,9013,12953
5686,Himekishi Angelica,,Visual novel,2,6.36,1056,,5913
5374,Miracle! Mimika,Miracle! Mimika,Original,225,5.67,24,11282,11282
33739,Tian Xin Ge Ge,Ori-Princess,Original,52,5.8,10,12432,12951
9376,Yamato Takeru: After War,,Unknown,2,6.55,82,5434,10228
28311,Koi Maguwai,Koimaguwai,Manga,1,6.89,1712,,5254
26333,Kaneko Misuzu: Yasashisa no Fuukei,,Unknown,1,6,5,10764,13475
8961,Tono to Issho: Ippunkan Gekijou,,4-koma manga,12,6.34,1145,6242,6288
5612,Terra Story,TriAngle,Unknown,2,5.65,141,,9424
5081,Bakemonogatari,Bakemonogatari,Light novel,15,8.35,354216,191,44
33948,Hinako Note,Hinako Note,4-koma manga,12,6.81,14977,4270,1558
3530,Virtuacall 2,Virtuacall,Unknown,2,5.33,176,,9372
5621,Violence Gekiga David no Hoshi,Beautiful Girl Hunter,Unknown,4,5.18,79,,10164
13359,PistStar,,Unknown,1,4.62,171,9310,10243
5503,Atagoal wa Neko no Mori,Atagoal - Cat&#039;s Magical Forest,Unknown,1,6.02,129,7301,9344
33671,Feng Shu Zhan Jing,The Configurators,Original,26,5.89,9,10081,13175
37360,Imouto Paradise! 3 The Animation,,Visual novel,0,6.65,191,,8316
5555,Suishou no Yoru: Aoi Kokuhaku yori,,Original,1,5.16,84,,9907
2736,Mojakou,,Unknown,74,7.29,771,2468,7511
29093,Grisaia no Meikyuu: Caprice no Mayu 0,The Labyrinth of Grisaia: The Cocoon of Caprice 0,Visual novel,1,8.04,66163,503,804
36492,Road to You: Kimi e to Tsuzuku Michi,,Original,1,6.78,983,4421,5660
20987,Yozakura Quartet: Yoza-Quar!,,Unknown,6,6.6,1232,5236,4486
29927,Kaguya-hime,,Unknown,1,7.03,288,3458,8587
5324,Yakin Byoutou Kranke,Night Shift Nurses: Kranke,Visual novel,3,6.38,965,,6206
33958,Robber&#039;s Company,,Unknown,6,5.76,41,11881,12646
14247,Lunn wa Kaze no Naka,,Manga,1,6.17,277,6872,9273
3828,Maegami Tarou,,Unknown,1,5.84,19,11117,11877
33703,Chao Shen Youxi,,Web manga,25,5.73,11,9815,12395
23909,Hoshi no Yuuenchi,,Unknown,1,4.88,25,10504,12727
13835,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,,Manga,1,5.07,2217,8977,5576
2300,Uchuu no Kishi Tekkaman Blade OVA: Twin Blood,Tekkaman Blade: Twin Blood,Unknown,1,7.13,1049,3106,6092
16934,Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel,"Love, Chunibyo & Other Delusions!: Sparkling... Slapstick Noel",Light novel,1,7.58,59372,1397,872
4544,Wanghu Sim Cheong,,Unknown,1,7.42,26,12630,10073
3166,Ayakashi,,Visual novel,12,6.45,10187,5784,2467
3580,Ijoku,Medical Humiliation,Visual novel,2,5.73,474,,7523
3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,Farewell to Space Battleship Yamato: In the Name of Love,Original,1,7.24,764,2659,6509
34756,Fuusen Inu Tinny: Nandaka Fushigi na - Kyouryuu no Kuni,,Picture book,1,5,3,10146,13237
34787,Idol Time PriPara,,Game,51,7.22,298,2721,6277
5565,Spiral Over,,Manga,1,5.92,148,,9043
22435,New Mobile Report Gundam Wing: Frozen Teardrop Picture Drama - Aratanaru Tatakai,,Unknown,1,6.28,761,6477,6672
12393,Oyako Club,,Original,1818,5.96,108,7445,10337
31236,Chieri to Cherry,Chieri and Cherry,Original,1,6.33,12,9847,10763
31478,Bungou Stray Dogs,Bungo Stray Dogs,Manga,12,7.81,162601,856,160
6587,Kurokami: Intermission,,Unknown,1,6.71,1863,4716,4832
23089,Ponsuke no Haru,Spring Comes to Ponsuke,Original,1,5.56,96,8271,11229
5474,Yobarete Tobidete Akubi-chan,,Unknown,26,6.03,90,7298,10285
2982,Yuuwaku,Temptation,Visual novel,2,6.65,1628,,5188
12957,First Love,,Manga,3,6.84,1591,,5056
2593,Kara no Kyoukai 1: Fukan Fuukei,the Garden of sinners Chapter 1: Overlooking View,Light novel,1,7.75,108456,993,309
33091,Planetarian: Chiisana Hoshi no Yume,Planetarian,Visual novel,5,7.6,25972,1357,1414
2422,Kenritsu Chikyuu Boueigun,Prefectural Earth Defense Force,Manga,1,6.23,501,6649,7640
1936,Misute♡naide Daisy,"Don&#039;t Leave Me Alone, Daisy",Manga,12,5.66,235,8088,8469
4444,Zero Duel Masters,,Original,12,6.17,579,6887,7369
23273,Shigatsu wa Kimi no Uso,Your Lie in April,Manga,22,8.88,413527,21,37
5348,Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab,,Unknown,1,7.65,4275,1214,3840
13993,Goulart Knights: Evoked the Beginning White,Goulart Knights: Evoked the Beginning White,Original,1,6.14,345,6957,6717
36122,Ryuudouji Shimon no Inbou,,Visual novel,2,6.45,429,,7454
24029,Shijou Saikyou no Deshi Kenichi Specials,,Manga,4,7.4,2500,2043,4420
1002,Top wo Nerae 2! Diebuster,Gunbuster 2,Original,6,7.76,23783,976,1553
1460,Uchuu no Kishi Tekkaman Blade II,Tekkaman Blade II,Unknown,6,6.4,1259,6015,6128
1741,Hit wo Nerae! Specials,,Unknown,4,5.58,513,8234,7933
31848,Ojisan to Marshmallow,Ojisan and Marshmallow,Web manga,12,6.67,23252,4898,1733
28563,Hi Asobi wa Kaji no Moto: Kenta to Nyanta no Hi no Youjin,,Unknown,1,6.2,10,10429,13365
9957,Hoshizora no Violin,,Unknown,1,6.72,82,4661,9242
7808,Zukkoke Knight: Don De La Mancha,Don Quixote,Unknown,23,6.27,57,6534,10683
35093,Saigo no Kuushuu: Kumagaya,,Other,1,6,3,11926,14101
35243,Ken-chan to Bouen Kazoku,,Original,1,5.5,2,10821,14143
5190,Mujintou Monogatari XX,Desert Island Story XX,Unknown,4,5.47,202,,8995
1233,Aozora Shoujo-tai,801 T.T.S. Airbats,Unknown,7,6.57,1879,5311,5072
9056,Agitated Screams of Maggots,,Unknown,1,4.31,2471,9401,5384
32051,One Piece: Adventure of Nebulandia,,Manga,1,7.44,8754,1859,3022
36043,Net-juu no Susume Special,Recovery of an MMO Junkie Special,Web manga,1,7.53,27261,1531,1723
9801,Hustle!! Tokitama-kun,Tokitama Hustle,Unknown,1,4.39,213,9393,9638
7497,Mikan-bune,A Ship of Oranges,Other,1,4.92,174,9108,10036
33026,Time Bokan 24,Time Bokan 24,Original,24,5.87,578,7655,5700
8740,One Piece Film: Strong World Episode 0,,Manga,1,8.12,26407,415,1647
9325,Shin Seiki Cream Lemon,,Unknown,2,5.74,173,,8567
11609,"Shuukan Shimakou: Sono Toki, Shimakou ga Ugoita!",,Unknown,11,5.58,24,12150,11416
1253,Saint Seiya: Meiou Hades Meikai-hen,Saint Seiya: The Hades Chapter - Inferno,Manga,12,7.91,17376,686,2232
31853,Biohazard: Vendetta,Resident Evil: Vendetta,Game,1,7.24,4095,2637,3748
645,Hikaru no Go: Journey to the North Star Cup,,Manga,1,8.06,9278,472,2943
8133,Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!,Pretty Cure All Stars DX2: Light of Hope - Protect the Rainbow Jewel!,Original,1,7.27,1718,2535,5463
31537,Shingeki no Bahamut: Manaria Friends,,Game,0,0,0,,2765
1607,Venus Versus Virus,Venus Versus Virus,Manga,12,6.49,8829,5660,2459
35590,Aware! Meisaku-kun: DVD Hatsubai Kettei!,,Original,0,3.46,13,9662,13281
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",GATE,Novel,12,7.89,210578,715,137
1046,Elf wo Karu Mono-tachi II,Those Who Hunt Elves II,Manga,12,7.13,4890,3070,3839
487,Girls Bravo: Second Season,Girls Bravo: Second Season,Manga,13,6.83,36963,4189,1227
3527,Lesbian Byoutou,,Other,2,5.47,521,,7630
8436,Animentary: Ketsudan,,Unknown,26,6.68,62,4839,9488
10470,God Eater Prologue,,Game,1,6.77,12438,4449,2342
5928,Kigyou Senshi Yamazaki: Long Distance Call,,Manga,1,5.68,34,10858,10656
4886,InuYasha: Kuroi Tessaiga,,Unknown,1,7.88,8331,737,2586
34225,Ryuu no Me no Namida,,Picture book,1,5.67,3,11914,14088
3215,Fuyu no Hi,Winter Days,Unknown,1,6.2,1001,6747,6133
31056,Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials,Fate/Kaleid Liner Prisma Illya 2Wei Herz! Shorts,Manga,5,7.1,7264,3202,2875
435,Magic Knight Rayearth,Magic Knight Rayearth,Manga,20,7.52,18745,1577,1757
5953,Mahou no Princess Minky Momo: Yume wo Dakishimete,Magical Princess Minky Momo: Hold on to Your Dreams,Original,62,6.78,328,4410,8053
24985,Elite Jack!!,,Manga,6,7.44,9,10062,11156
36470,Tada-kun wa Koi wo Shinai,Tada Never Falls in Love,Original,12,7.47,9721,1745,1156
18039,Rescue Me!,,Manga,1,6.06,10002,7216,2781
36726,Yuragi-sou no Yuuna-san,,Manga,0,0,1,,3241
243,Gravitation,Gravitation,Manga,13,7.2,45264,2811,1047
37141,Hataraku Saibou (TV),,Manga,0,0,0,,5144
28915,Hidamari Sketch x ☆☆☆ Recap,,4-koma manga,1,6.56,147,5372,8981
35119,Youkai Shoujo,,Unknown,1,4.58,33,12781,13319
5034,Shikabane Hime: Kuro,Corpse Princess: Kuro,Manga,12,7.4,25394,2044,1435
32415,Garo: Honoo no Kokuin - Home,GARO: THE ANIMATION - HOME,Original,1,6.89,1994,3948,4634
30861,Happy Bogeys,,Unknown,12,6.9,10,10342,13711
11339,A-Channel+smile,,4-koma manga,2,7.18,8535,2879,2937
30437,Wakako-zake,Wakakozake,Manga,12,6.69,13304,4823,2363
7452,Mini Moni Yaru no da Pyon!,,Other,66,4.48,48,11262,11160
37784,Tokino Kousa,Shibuya Vernacular,Original,1,6.05,44,12456,11232
30080,Inishie no Megami to Houseki no Ite,,Game,2,5.84,100,7710,10629
1300,Omishi Mahou Gekijou: Risky★Safety,,Manga,24,6.76,761,4508,6360
900,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,Dragon Ball Z Movie 07: Super Android 13,Manga,1,7.08,41599,3259,1223
5900,Jean Valjean Monogatari,,Unknown,1,6.33,77,6266,9401
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",,Manga,1,8.2,9188,315,2697
9608,Yuri Seijin Naoko-san,,Manga,1,5.9,5913,7582,3466
9392,Shounen Jack to Mahoutsukai,Young Jack and the Witch,Unknown,1,5.45,108,8461,10269
17020,D.C.III: Da Capo III Special,,Unknown,1,6.46,1282,5752,5557
9917,Pokemon Best Wishes!: Victini to Kuroki Eiyuu Zekrom,Pokemon the Movie: White - Victini and Zekrom,Game,1,6.85,13174,4121,2458
36956,Jewelry The Animation,Jewelry The Animation,Manga,1,6.38,598,,7537
35626,Yao Shen Ji,,Novel,40,7.5,1077,1653,6246
32254,Ijigen Gattai Mojibakeru Z,,Other,1,5,31,10548,12938
23659,Hi no Tori: Hagoromo-hen,,Unknown,1,6.48,27,10430,11011
36654,Tsukumogami Kashimasu,,Novel,0,0,0,,8270
34324,Chiryokumaru,,Original,1,5.14,770,8901,7455
5710,Keroro Gunsou Movie 4: Gekishin Dragon Warriors de Arimasu!,,Unknown,1,7.53,1119,1556,6334
28825,Himouto! Umaru-chan,Himouto! Umaru-chan,Manga,12,7.4,147953,2022,247
27839,Ticonderonga no Iru Umi,,Unknown,1,8,5,12436,13055
6964,Yuu☆Yuu☆Hakusho Picture Drama,,Manga,1,6.79,2506,4382,4561
9172,Kaitei Sanman Mile,,Unknown,1,6.07,93,7172,10492
21409,The iDOLM@STER Cinderella Girls 2nd Anniversary PV,THE IDOLM@STER CINDERELLA GIRLS 2nd ANNIVERSARY PV,Game,1,7.02,1152,3512,5864
20431,Hoozuki no Reitetsu,Hozuki&#039;s Coolheadedness,Manga,13,7.85,25118,793,1128
32136,Narara Superboard,The Flying Superboard,Manga,54,5.71,17,11412,12815
30481,Ginga Tetsudou 999 for Planetarium,,Unknown,1,6.42,52,5915,9996
17563,Koutetsu no Vendetta Episode 0,,Unknown,1,6.02,63,7307,10191
13535,Binbougami ga!,Good Luck Girl!,Manga,13,7.83,75377,825,537
9812,Bit the Cupid,,Unknown,48,5.21,19,9718,11661
30385,Valkyrie Drive: Mermaid,Valkyrie Drive: Mermaid,Original,12,6.3,24888,6419,1197
262,Happy☆Lesson: The Final,,Manga,3,6.92,3341,3839,4233
19613,New Initial D Movie: Legend 1 - Kakusei,Initial D Legend 1 Awakening,Manga,1,7.91,5763,683,3353
35411,Hortensia Saga: Aoi no Kishidan,,Game,0,6.33,12,10500,10628
25661,Mikan Enikki Specials,,Manga,2,6.51,60,5567,11294
705,Chou Henshin Cosprayers vs. Ankoku Uchuu Shougun the Movie,,Unknown,1,4.79,829,9213,7025
6182,Maihime,,Unknown,1,6.95,347,3747,7712
7667,Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,"Dr. Slump and Arale-chan: Hoyoyo, Great Round-the-World Race",Manga,1,6.37,222,6114,8815
7290,Cyborg 009: Kaijuu Sensou,Cyborg 009 and the Monster Wars,Unknown,1,6.12,318,7021,8126
33192,Robot Town Sagami 2028,Robot Town Sagami 2028,Original,1,6.26,256,6554,9452
22113,Kyoukaisenjou no Horizon Specials,,Unknown,4,6.46,661,5757,6303
33392,Gakuen Handsome,Gakuen Handsome,Game,12,6.44,7583,5838,2859
5602,Navia Dratp,,Other,5,4.86,127,9161,10230
35453,Tobidase!! Buddy-kun,,Original,4,5.07,27,12444,12283
36734,(a long day of) Mr. Calpaccio,,Original,1,2.64,11,9537,14046
37067,Yume no Tochuu de,,Original,1,4.08,13,12810,14135
36936,Mirai no Mirai,,Original,1,0,0,,4165
12637,"Mogyutto ""Love"" de Sekkinchuu!",,Music,1,7.32,4932,2351,3848
21039,Gatchaman Crowds Insight,Gatchaman Crowds Insight,Original,12,7.4,18389,2012,1501
7135,Mahou Sensei Negima! Anime Final,,Manga,1,6.88,4398,4002,3199
33312,Color Noise,,Original,1,4.64,86,9295,11495
10101,Shoujo Senki Brain Jacker,,Visual novel,2,5.83,888,,6257
1422,Lupin III: $1 Money Wars,Lupin III: Missed by a Dollar,Unknown,1,7.3,1499,2432,5507
29457,Tenrankai de Atta Onnanoko,,Music,1,5.3,59,8695,12589
2790,Oira Sukeban,,Manga,1,5.46,539,8440,8004
32255,Ashita Kirarin,,Original,1,5.94,16,9645,12473
13465,Little Charo: Touhoku-hen,,Unknown,12,5.38,8,11083,12111
35840,Hataraku Saibou,Cells at Work!,Manga,1,6.33,293,6264,8315
21663,Last Orders,,Original,1,5.72,384,7949,8876
16694,Sankarea: Wagahai mo... Zombie de Aru...,"Sankarea: I, Too, Am... A Zombie...",Manga,1,7.36,28233,2204,1551
24803,Tobidasu Ehon 3D,,Unknown,1,5.17,6,12447,13528
4789,ef: A Tale of Melodies.,ef - a tale of melodies.,Visual novel,12,8.12,51602,407,697
8366,Crayon Shin-chan Movie 14: Densetsu wo Yobu Odore! Amigo!,,Manga,1,6.82,633,4229,7556
1205,Aru Tabibito no Nikki,,Original,6,7.23,8341,2673,2811
7262,Kagirohi: Shaku Kei,,Visual novel,2,6.1,1103,,5643
29475,Straw-saurus Neo,Straw-saurus NEO,Unknown,1,5.55,11,12273,13565
7059,Black★Rock Shooter (OVA),,Other,1,7.21,91370,2763,574
25057,Kaba Enchou no Doubutsuen Nikki,,Unknown,1,6.33,6,10660,13348
37343,Working Boys,,Original,0,0,0,12679,14133
4058,Makyou Gaiden Le Deus,Ladius,Unknown,1,5.69,381,8025,8511
31560,Miss Monochrome: The Animation 3,,Original,13,6.63,4799,5072,3667
34086,Tales of Zestiria the X 2nd Season,,Game,13,7.44,36865,1875,1016
36569,Nanatsu no Taizai: Tsumi no Kokuhaku Dennou Grimoire!,,Other,10,6.31,213,6359,6342
37571,Senjuushi,,Game,0,0,0,,8181
8574,Aoi Taiken,,Unknown,2,4.82,123,,9752
2753,Ushiro no Shoumen Daare,Who&#039;s Left Behind?,Novel,1,7.91,1700,691,4662
29837,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice & Fiction",Ryoko&#039;s Case File Special,Light novel,1,5.89,50,7608,10413
6823,Omocha Bako Series Dai 3 Wa: Ehon 1936-nen,,Other,1,4.77,291,9225,9320
37013,Sex: Prologue,,Manga,1,0,0,,8453
18357,Sore Ike! Anpanman: Tobase! Kibou no Handkerchief,,Unknown,1,5.41,17,12232,12207
3652,Higurashi no Naku Koro ni Rei,When They Cry: Rei,Visual novel,5,7.53,64808,1554,734
31621,Ooyasan wa Shishunki!,Ooya-san wa Shishunki!,4-koma manga,12,6.62,16653,5127,2069
8228,Jigoku Sensei Nube: Gozen 0 toki Nube Shisu!,Hell Teacher Nube: 0 a.m. Nube Dead,Unknown,1,6.84,430,4148,7974
11841,Qin Shi Ming Yue: Ye Jin Tianming,Qin&#039;s Moon: Night Ends - Daylight,Novel,18,7.11,151,3187,9194
15951,Amagami SS+ Plus Picture Drama,,Visual novel,2,6.62,5116,5100,3571
13207,Himitsukessha Taka no Tsume Gaiden: Mukashi no Yoshida-kun,,Unknown,9,5.87,51,7645,11037
31965,Ba La La Xiao Mo Xian Zhi: Qiji Wubu,,Original,52,5.42,43,9672,10247
12685,Code Geass: Hangyaku no Lelouch - Nunnally in Wonderland,Code Geass: Nunnally in Wonderland,Original,1,6.51,24209,5545,1642
17811,Kyoto Animation: Hassou-hen,Idea,Original,1,5.64,1528,8125,6156
35946,Nanatsu no Taizai Movie: Tenkuu no Torawarebito,,Unknown,1,0,1,,1976
30649,Shin Atashin&#039;chi,,Manga,26,7.2,488,2823,7296
2473,Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,Galaxy Fraulein Yuna,Unknown,2,6.17,870,6854,6689
24501,Inui-san!,,4-koma manga,0,4.83,6,10582,11655
36113,Love,Love,Original,1,3.27,37,11095,13666
34662,Fate/Apocrypha,,Light novel,25,7.19,63881,2840,461
1958,Wish,,Manga,1,6.68,3253,4870,4580
10191,Katte ni Kaizou,,Manga,6,6.99,7590,3602,2474
16910,Namiuchigiwa no Muromi-san,Muromi-san,Manga,13,7.03,13744,3470,2087
6511,Beast Wars Neo,Beast Wars Neo,Unknown,35,6.63,606,5050,7333
1962,Chikyuu Bouei Kazoku,The Daichis: Earth&#039;s Defence Family,Original,13,6.66,271,4922,8278
2405,Hello! Lady Lynn,,Manga,36,7.78,1005,925,6622
12049,Fairy Tail Movie 1: Houou no Miko,,Manga,1,7.63,63052,1268,803
3444,The☆Ultraman,,Other,50,6.52,252,5531,8130
6065,Lemon Angel YJ-ban,,Manga,2,5.88,58,7623,10461
18353,Hadakya no Otonosama,,Unknown,2,3.34,44,10294,12194
159,Boukyaku no Senritsu,The Melody of Oblivion,Manga,24,6.4,4617,5983,3206
20123,Kappamaki,Kappamaki and the Sushi Kids,Unknown,130,5.09,11,10773,12540
10417,Gyo,GYO: Tokyo Fish Attack!,Manga,1,5.61,18852,8174,1929
20183,Manga Ijin Monogatari,,Unknown,46,6.35,31,11167,11214
22673,Kuroko no Basket 2nd Season NG-shuu,,Manga,9,7.91,13248,681,2120
1185,Battle Athletess Daiundoukai,Battle Athletes,Original,6,6.6,1451,5191,5543
11079,Kill Me Baby,Kill Me Baby,4-koma manga,13,6.94,28856,3779,1168
2512,Detective Conan OVA 02: 16 Suspects,,Manga,1,7.42,5548,1923,3616
30999,Ningen no Uta,,Unknown,1,5.25,4,11481,13760
2484,Gear Fighter Dendoh,,Unknown,38,7.28,692,2486,6935
20005,Pinch to Punch,,Unknown,156,6.43,14,11765,12583
34719,the FLY BanD!,the FLY BanD!,Original,1,4.4,30,12415,13694
2328,Kyouhaku II (Second): Mou Hitotsu no Ashita The Animation,The Blackmail II: The Animation,Visual novel,3,6.23,667,,6994
29493,Kyouryou Pikora,,Unknown,1,4,21,11047,13478
17655,Mobile Suit Gundam AGE: Memory of Eden,,Unknown,2,6.72,1126,4672,5942
23583,Akage no Anne Specials,,Unknown,2,6.25,112,6576,9436
27723,Kasumin 2nd Season,,Unknown,26,5.89,19,10790,11998
949,Top wo Nerae! Gunbuster,Gunbuster,Original,6,7.94,30774,636,1185
29711,Countdown,,Unknown,1,4.61,18,9924,12958
33863,Cakes,,Original,1,3.63,27,9789,11895
474,Macross Plus,,Original,4,7.79,14787,904,2194
21275,Yawaraka Sensha,,Unknown,53,4.3,23,12755,12154
4794,Pokemon: Pikachu no Dokidoki Kakurenbo,Pokemon: Pikachu&#039;s Pikaboo,Game,1,6.59,4790,5261,3750
1779,Bakunyuu Shimai,Bomb Milk Sisters,Original,2,6.31,1022,,5989
33034,Kiniro Mosaic: Pretty Days,,4-koma manga,1,7.58,4095,1406,3508
19981,Shisukon Ouji,,Manga,14,6.57,7,12115,12412
343,Tsukuyomi: Moon Phase,Tsukuyomi: Moon Phase,Manga,25,7.1,21039,3218,1475
9793,Senjou no Valkyria 3: Tagatame no Juusou,,Game,2,7.38,4972,2129,3459
29101,Grisaia no Kajitsu Specials,,Visual novel,6,6.99,21367,3597,1796
29744,Seishun Midnight Runners: Shiosai,,Music,1,5.41,50,8536,12840
28717,Luigi&#039;s Toy Adventure,,Game,1,5.38,369,8567,9026
25519,Yuuki Yuuna wa Yuusha de Aru,Yuki Yuna is a Hero,Original,12,7.47,32784,1748,966
24227,Nisekoi OVA,,Manga,3,7.52,48489,1585,976
5603,Shin Ringetsu,,Visual novel,2,6.62,985,,6130
2052,Nozomi Witches,,Manga,3,6.4,226,5999,8590
11919,Zoku Attacker You! Kin Medal e no Michi,,Unknown,52,6.19,167,6817,9459
7750,DigiGirl Pop!: Strawberry & Pop Mix Flavor,,Unknown,26,6.17,23,9975,11041
34235,Pittanko! Nekozakana,,Original,50,5.75,4,11771,12146
16818,Eunhahamdae Jiguho,,Unknown,1,4.59,17,10070,12386
35770,Hungry Days: Aoharu ka yo.,,Other,6,5.85,429,7694,5102
4705,Tengen Toppa Gurren Lagann: Parallel Works,,Original,8,7.23,13316,2697,2336
2049,Kouryuu Densetsu Villgust,,Game,2,6.17,523,6868,7772
632,Mahoromatic End Year Special,,Manga,1,7.03,2316,3466,4795
636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,Jubei-chan 2: The Counterattack of Siberia Yagyu,Original,13,6.94,3156,3776,4131
